Month,CBSACode,CBSATitle,Nielsen Rank,Footnote,Median Listing Price,Median Listing Price M/M,Median Listing Price Y/Y,Active Listing Count ,Active Listing Count M/M,Active Listing Count Y/Y,Days on Market ,Days on Market M/M,Days on Market Y/Y,New Listing Count ,New Listing Count M/M,New Listing Count Y/Y,Price Increase Count ,Price Increase Count M/M,Price Increase Count Y/Y,Price Decrease Count ,Price Decrease Count M/M,Price Decrease Count Y/Y,Pending Listing Count ,Pending Listing Count M/M,Pending Listing Count Y/Y,Avg Listing Price,Avg Listing Price M/M,Avg Listing Price Y/Y,Total Listing Count,Total Listing Count M/M,Total Listing Count Y/Y,Pending Ratio,Pending Ratio M/M,Pending Ratio Y/Y
1/1/2019 0:00,23420,"Fresno, CA",70,,300000,-0.0261,-0.0001,1735,-0.0652,0.26,62.5,0.0081,0.0246,816,0.3784,0.057,22,0.1,-0.4762,426,0.3831,0.3567,362,-0.1235,0.0539,384783,-0.0306,-0.0074,2097,-0.0758,0.2188,0.2086,-0.0139,-0.0408
1/1/2019 0:00,16700,"Charleston-North Charleston, SC",71,,364500,-0.0009,0.0004,5944,-0.0388,0.0403,94.5,0.0988,0,1506,0.609,0.1189,164,0.0513,-0.4143,1218,-0.0394,0.4535,0,,-1,606033,-0.003,0.0019,5944,-0.0388,0.0401,0,0,-0.0002
1/1/2019 0:00,30780,"Little Rock-North Little Rock-Conway, AR",72,,179950,0,0.0324,3655,-0.0269,0.0458,77.5,-0.0064,-0.0432,1076,0.5824,0.135,36,0.2857,0.6364,636,0.06,0.1955,1,0,,240413,-0.0003,0.0166,3656,-0.0269,0.0461,0.0003,0,0.0003
1/1/2019 0:00,15980,"Cape Coral-Fort Myers, FL",73,,299050,0,-0.0353,11122,0.0662,0.1577,81,0.0658,0.125,3258,0.2707,-0.0079,222,1.22,-0.1716,3624,0.8229,0.4279,2163,0.0364,-0.1106,509449,0.0178,-0.0144,13285,0.0613,0.1035,0.1945,-0.0056,-0.0587
1/1/2019 0:00,10420,"Akron, OH",74,,149950,0,0.0941,1981.5,-0.0881,-0.1213,74.5,0.1288,-0.0387,560,0.1864,-0.2157,6,-0.5,-0.4,440,0.0891,0.0628,426.5,-0.1861,-0.0637,223397,0.0035,0.0753,2408,-0.1072,-0.1116,0.2152,-0.0259,0.0132
1/1/2019 0:00,21340,"El Paso, TX",75,*,184425,0.0491,0.1065,2831,-0.1717,-0.2574,90.5,0.0904,-0.134,744,0.1273,-0.1058,186,2.5769,-0.0882,432,0.8621,-0.1394,214,-0.7596,-0.756,208874,0.0442,0.0735,3045,-0.2932,-0.3507,0.0756,-0.1848,-0.1544
1/1/2019 0:00,37100,"Oxnard-Thousand Oaks-Ventura, CA",76,,678800,-0.0004,-0.029,2063.5,-0.0646,0.2609,68.5,0.0538,0.0873,788,0.3681,0.1554,20,-0.1667,-0.1667,448,0.1667,0.4268,302.5,-0.1479,-0.1142,1113321,0.0177,-0.0735,2366,-0.0761,0.1962,0.1466,-0.0143,-0.0621
1/1/2019 0:00,17820,"Colorado Springs, CO",77,*,377471.75,0.0203,-0.0352,2186.5,-0.1489,0.423,62.5,0.0593,0.1574,1084,0.355,0.1245,168,1.1,0.3548,500,-0.0942,0.3587,702,-0.0847,-0.0901,490018,0.012,-0.0263,2888.5,-0.1341,0.2515,0.3211,0.0225,-0.1811
1/1/2019 0:00,31540,"Madison, WI",78,,319950,0.0403,0.0667,1955,-0.1028,0.2265,83.75,0.102,-0.0262,538,0.546,0.1025,14,-0.125,0.1667,184,-0.08,0.15,0,,,373719,0.0196,0.0267,1955,-0.1028,0.2265,0,0,0
1/1/2019 0:00,12540,"Bakersfield, CA",79,,245050,0,0.0251,2498,-0.0799,0.002,69,0.0147,0.0299,1024,0.3989,-0.034,44,1.75,-0.2903,492,-0.0315,-0.0787,259,-0.1279,0.2452,288965,-0.0092,-0.047,2757,-0.0847,0.0207,0.1037,-0.0057,0.0202
1/1/2019 0:00,49180,"Winston-Salem, NC",80,,211511.25,0.0142,0.0602,2155.5,-0.06,-0.1268,93.5,0.1265,-0.026,622,0.4533,0.1028,46,4.75,0.2778,376,0.7407,0.0743,44.5,0.0595,-0.2937,285401,0.0163,-0.0086,2200,-0.0578,-0.131,0.0206,0.0023,-0.0049
1/1/2019 0:00,45060,"Syracuse, NY",81,,159950,0,0.1264,1806.5,-0.1231,-0.1426,94.5,0.0862,-0.0053,442,0.1882,0.0574,12,0.5,-0.1429,262,-0.0775,-0.0966,16.5,-0.3889,-0.2143,227347,0.0133,0.1867,1823,-0.1265,-0.1433,0.0091,-0.004,-0.0008
1/1/2019 0:00,19660,"Deltona-Daytona Beach-Ormond Beach, FL",82,,287500,0.0086,0.0648,6992,0.0014,0.1826,85,0.0625,0.0692,2128,0.3963,0.1295,154,0.75,-0.1348,1834,0.3367,0.2789,949.5,-0.0514,-0.051,414297,0.0067,0.0949,7941.5,-0.0052,0.1488,0.1358,-0.0076,-0.0334
1/1/2019 0:00,14260,"Boise City, ID",83,,339050,0.0122,0.1353,2327,-0.0882,0.0233,58.5,0.0636,-0.0859,1014,0.1846,0.21,84,0.1053,-0.768,772,0.3129,0.5137,1,,,421077,0.0143,0.125,2328,-0.0878,0.0237,0.0004,0.0004,0.0004
1/1/2019 0:00,48620,"Wichita, KS",84,,187500,0.0205,0.0748,1915.5,-0.0679,-0.0345,75.5,0.1269,-0.0066,594,0.0532,0.0277,38,2.1667,0.2667,428,0.4861,0.0142,5.5,0.375,-0.1538,245557,0.0084,0.0771,1921,-0.067,-0.0349,0.0029,0.0009,-0.0004
1/1/2019 0:00,45780,"Toledo, OH",85,,134950,0,0.1251,1883,-0.0943,-0.0747,80,0.1268,-0.0244,468,0.0636,-0.1429,12,0.5,0.5,314,0.1377,-0.0248,2.5,-0.5,1.5,186619,0.0063,0.076,1885.5,-0.0952,-0.0739,0.0013,-0.0011,0.0008
1/1/2019 0:00,19780,"Des Moines-West Des Moines, IA",86,,283800,0.0138,-0.01,3107,-0.051,0.0864,99,0.0421,-0.005,864,0.5766,0.1582,42,0.75,-0.16,528,0,0.0776,1202.5,-0.0693,-0.07,309133,0.0097,0.0151,4309.5,-0.0562,0.0377,0.387,-0.0076,-0.0651
1/1/2019 0:00,44140,"Springfield, MA",87,,239950,-0.0204,0.0177,1322,-0.1421,-0.0204,81.75,0.1047,-0.0815,410,0.2202,0.0622,8,-0.3333,-0.3333,342,0.1712,0.2667,31.5,-0.0156,0.125,293462,-0.0141,-0.0087,1353.5,-0.1395,-0.0174,0.0238,0.0031,0.0031
1/1/2019 0:00,29460,"Lakeland-Winter Haven, FL",88,,224500,-0.002,0.0206,3398,0.0459,0.1788,74,0.0882,0,1262,0.4212,0.2495,112,0.0769,-0.3563,882,0.26,0.3569,1261,-0.0561,-0.0816,263119,-0.0132,0.0108,4659,0.0161,0.0948,0.3711,-0.0401,-0.1052
1/1/2019 0:00,37340,"Palm Bay-Melbourne-Titusville, FL",89,,269050,0.0037,0.0199,5059.5,-0.0042,0.1863,73,0.0896,0.1145,1510,0.3339,0.0443,118,0.2826,1.0345,1316,0.5446,0.3824,248,-0.225,-0.2984,362515,-0.0063,0.0271,5307.5,-0.0173,0.1492,0.049,-0.014,-0.0339
1/1/2019 0:00,32580,"McAllen-Edinburg-Mission, TX",90,,189950,0,0.0048,2129,-0.0116,-0.0327,97.5,0.0484,-0.141,496,0.1481,-0.0781,18,1.25,0.5,256,0.2549,-0.1409,0,,,244754,0.0021,-0.0022,2129,-0.0116,-0.0327,0,0,0
1/1/2019 0:00,25420,"Harrisburg-Carlisle, PA",91,,215000,-0.0094,0.0914,1528,-0.0996,-0.1809,97,0.0899,-0.049,438,0.4038,-0.056,32,1,0.2308,360,0.3235,-0.0909,8,0,0.6,255000,0.0141,0.058,1536,-0.0991,-0.1788,0.0052,0.0005,0.0026
1/1/2019 0:00,42540,"Scranton--Wilkes-Barre--Hazleton, PA",92,,149720,0.0011,0.0758,2026.5,-0.0961,-0.067,113.5,0.0607,0.0179,364,0.2133,-0.0667,8,1,0.3333,310,0.1397,0.1654,222,0.0521,-0.0045,192747,-0.0048,0.0453,2248.5,-0.0834,-0.0612,0.1095,0.0154,0.0069
1/1/2019 0:00,12260,"Augusta-Richmond County, GA-SC",93,,214774.5,0.0034,-0.0057,2651.5,-0.0459,-0.0284,108.5,0.085,0.0284,664,0.2388,-0.0148,50,-0.6212,-0.1071,392,-0.1552,0.071,13,0.3,,277577,0.0118,-0.0004,2664.5,-0.0446,-0.0236,0.0049,0.0013,0.0049
1/1/2019 0:00,49660,"Youngstown-Warren-Boardman, OH-PA",94,,119000,-0.0004,0.1039,2001.5,-0.0451,-0.066,100.5,0.1356,-0.0563,468,0.4268,0.1143,6,0.5,-0.25,334,0.1284,0.1133,252.5,-0.0717,-0.1202,156863,-0.0146,0.0612,2254,-0.0481,-0.0724,0.1262,-0.0036,-0.0078
1/1/2019 0:00,44700,"Stockton-Lodi, CA",95,*,396050,-0.0075,0.0174,1373,-0.1271,0.4924,61.25,0.1343,0.1343,660,0.3983,0.2268,2,-0.5,-0.6667,76,0.9,3.2222,718,-0.1047,-0.1365,460747,-0.0155,-0.0273,2091,-0.1196,0.1938,0.5229,0.0131,-0.3809
1/1/2019 0:00,20500,"Durham-Chapel Hill, NC",96,,349500,-0.0046,-0.0189,1720.5,-0.0873,0.0676,87,0.061,0.0058,500,0.4535,0.0373,70,1.5,-0.2391,360,0.2676,0.9149,3,-0.25,-0.25,441815,-0.0153,-0.0086,1723.5,-0.0876,0.0669,0.0017,-0.0004,-0.0007
1/1/2019 0:00,38860,"Portland-South Portland, ME",97,,349400,0.0126,0.0275,2356,-0.1607,0.1118,110,0.1702,-0.009,478,0.1716,-0.0245,18,3.5,-0.3571,352,0.1139,0.3435,22,0,-0.9265,471408,-0.0019,-0.0202,2378,-0.1594,-0.0167,0.0093,0.0015,-0.132
1/1/2019 0:00,44060,"Spokane-Spokane Valley, WA",98,,300050,0.0033,0.1383,1416.5,-0.1682,-0.1074,67.5,0.0227,-0.0559,614,0.476,-0.0065,36,-0.1,-0.1429,142,-0.29,-0.2447,557.5,-0.1051,-0.2075,403701,0.035,0.1883,1974,-0.1513,-0.1382,0.3936,0.0278,-0.0497
1/1/2019 0:00,16860,"Chattanooga, TN-GA",99,,269050,0,0.17,2318,-0.0546,0.1587,84.5,0.1267,0.0368,778,0.3414,0.2967,32,0.3333,-0.1111,462,0.05,0.1268,20,-0.0909,1,334165,-0.0038,0.0907,2338,-0.055,0.1629,0.0086,-0.0003,0.0036
1/1/2019 0:00,27140,"Jackson, MS",100,*,235050,0.0013,0.0236,2051.5,-0.0611,-0.1654,109.75,0.0452,0.0866,464,0.2889,-0.0211,24,0.5,0.0909,390,0.5234,-0.1333,580,-0.1159,1.8155,304726,0.0063,0.0445,2631.5,-0.0737,-0.0122,0.2827,-0.0175,0.1989
1/1/2019 0:00,36260,"Ogden-Clearfield, UT",101,*,369475,0.0305,0.098,1487,-0.0905,0.32,61,0.1731,0.1402,622,0.1268,0.0687,36,0,0.0588,406,0.0684,0.4604,751,-0.0506,-0.2452,454430,0.0366,0.1337,2238,-0.0775,0.0549,0.505,0.0213,-0.3782
1/1/2019 0:00,30460,"Lexington-Fayette, KY",102,*,268200,0.0119,0.0174,1629,-0.0797,0.1476,86.5,0.0679,-0.0572,466,0.201,0.1535,16,0.3333,-0.7647,322,0.2197,0.4,784,-0.0936,-0.1743,372777,0.0076,0.0175,2413,-0.0843,0.0186,0.4813,-0.0074,-0.1876
1/1/2019 0:00,29540,"Lancaster, PA",103,,274950,0.007,0.0591,1234.5,-0.0452,-0.0156,81,0.0658,-0.1429,400,0.2048,0.0811,50,1.0833,0.087,222,0.3537,0.3059,1,,,321942,0.0335,0.0929,1235.5,-0.0445,-0.0148,0.0008,0.0008,0.0008
1/1/2019 0:00,42220,"Santa Rosa, CA",104,,651538,-0.0203,-0.116,944,-0.1883,0.6151,78.5,0.2077,0.602,308,0.2833,-0.0314,8,1,-0.4286,180,-0.1818,0.6071,3,0.5,,1008959,-0.0196,-0.0622,947,-0.1871,0.6202,0.0032,0.0015,0.0032
1/1/2019 0:00,22220,"Fayetteville-Springdale-Rogers, AR-MO",105,,270000,-0.0094,0.0286,2481.5,-0.0636,-0.0141,90.5,0.0402,-0.0055,714,0.1667,0.1087,60,0.875,-0.4,468,0.3765,0.1471,1001,-0.068,-0.1437,358087,-0.0067,0.0331,3482.5,-0.0648,-0.0552,0.4034,-0.0019,-0.0611
1/1/2019 0:00,11700,"Asheville, NC",106,,375275,0.0009,0.0724,2389,-0.1149,-0.3976,121.5,0.125,0.6531,434,0.4091,-0.2278,16,0,-0.5,470,0.25,0.2434,627,-0.0486,0.0321,516930,0.0126,0.0495,3016,-0.1018,-0.3405,0.2625,0.0183,0.1093
1/1/2019 0:00,29180,"Lafayette, LA",107,,208175,0.0103,-0.0014,2306.5,-0.0528,0.0668,120.5,0.0759,0.1157,490,0.5506,0.0652,54,5.75,0.4211,486,0.4639,0.0705,514.5,0.0543,0.1627,264365,0.0105,0.0295,2821,-0.0349,0.0831,0.2231,0.0227,0.0184
1/1/2019 0:00,29620,"Lansing-East Lansing, MI",108,*,166800,0.0425,0.1919,1434.5,-0.0967,0.0283,75.5,0.1103,-0.0066,438,0.3519,0.0046,14,2.5,1.3333,246,0.2551,0.025,331.5,-0.1136,14.7857,211798,0.0207,0.112,1766,-0.0999,0.2472,0.2311,-0.0044,0.216
1/1/2019 0:00,37860,"Pensacola-Ferry Pass-Brent, FL",109,,261900,-0.0069,0.0076,2715.5,-0.0459,-0.0013,100.5,0.0469,0.0691,784,0.225,-0.0076,86,-0.3065,-0.5865,764,0.3357,0.3218,0,,,357782,-0.0014,0.0022,2715.5,-0.0459,-0.0013,0,0,0
1/1/2019 0:00,44180,"Springfield, MO",110,*,192350,0.04,0.0929,1715.5,-0.1032,0.0169,80,0.1268,-0.0857,564,-0.014,0.1463,18,0.125,0.125,276,0.2105,0.1695,4,1,-0.9941,243929,0.0054,0.013,1719.5,-0.1021,-0.2717,0.0023,0.0013,-0.3972
1/1/2019 0:00,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",111,,244835,-0.0009,0.0363,8883.5,-0.0227,-0.028,108.5,-0.0482,-0.0091,1994,0.7014,0.1291,192,0.1429,0,1244,0.3884,0.0687,454,-0.1115,-0.1418,307222,-0.003,0.0124,9337.5,-0.0274,-0.0342,0.0511,-0.0051,-0.0068
1/1/2019 0:00,38940,"Port St. Lucie, FL",112,,285050,0,0.0252,5063,0.0401,0.1468,80,0.0959,0.1189,1548,0.5,0.0488,80,0.8182,-0.2157,1250,0.481,0.3441,652,-0.0712,-0.1381,524249,-0.0152,0.0313,5715,0.026,0.1051,0.1288,-0.0154,-0.0426
1/1/2019 0:00,26620,"Huntsville, AL",113,,254935.75,-0.0003,0.0691,1801,-0.0797,-0.1987,105.25,0.0851,0.1021,472,0.1132,-0.0888,178,1.225,0.5614,354,-0.0969,-0.115,0,,,301105,-0.0112,0.0619,1801,-0.0797,-0.1987,0,0,0
1/1/2019 0:00,43340,"Shreveport-Bossier City, LA",114,,191499.75,0.0079,0.0639,2089.5,-0.0263,-0.0162,95,0.0106,0.0383,534,0.3218,0.0943,16,0.3333,0.3333,392,0.661,-0.0345,21.5,-0.1731,-0.3175,238585,-0.0069,0.0324,2111,-0.0281,-0.0206,0.0103,-0.0018,-0.0045
1/1/2019 0:00,39900,"Reno, NV",115,,419500,0.0145,-0.0129,2106.5,-0.0909,0.3813,86,0.1467,0.1169,504,0.0862,0.0244,32,0.3333,0.2308,436,0.1596,1.0962,151.5,-0.035,-0.2519,914262,0.0399,-0.0988,2258,-0.0873,0.3071,0.0719,0.0042,-0.0609
1/1/2019 0:00,33700,"Modesto, CA",116,*,344950,0.0006,-0.0117,1011.5,-0.0805,0.5041,56.75,0.0134,-0.0173,470,0.2772,0.2368,4,,1,16,1,1,479.5,-0.0561,-0.1483,415233,0.0019,-0.0417,1491,-0.0728,0.2068,0.474,0.0122,-0.3631
1/1/2019 0:00,49620,"York-Hanover, PA",117,,210077.5,0.0002,0.0433,1498,-0.111,-0.0739,83.5,0.1284,-0.0824,404,0.01,-0.0242,50,1.0833,-0.2188,330,-0.0179,-0.1033,0,,,237267,0.0115,0.0219,1498,-0.111,-0.0739,0,0,0
1/1/2019 0:00,18580,"Corpus Christi, TX",118,,239950,0.0017,0.043,2608,-0.0042,0.0806,103.5,0.0147,-0.0417,690,0.3911,0.2278,40,1,0.6667,394,0.1588,0.0479,384.5,-0.0116,-0.1408,314964,0.0045,0.0298,2992.5,-0.0052,0.046,0.1474,-0.0011,-0.038
1/1/2019 0:00,23060,"Fort Wayne, IN",119,,183500,0.0197,0.0797,841.5,-0.0971,-0.0655,66.75,0.0943,-0.0856,304,0,-0.0617,10,0.25,-0.5,188,0.119,-0.0208,0,,-1,256409,0.0136,0.0634,841.5,-0.0971,-0.0666,0,0,-0.0011
1/1/2019 0:00,15940,"Canton-Massillon, OH",120,,139950,0,0.077,1021.5,-0.0936,-0.0126,64,0.1034,-0.0519,360,0.2162,-0.027,4,-0.5,-0.5,184,0.122,0.011,222.5,-0.1759,-0.1342,199172,0.0118,0.1268,1244,-0.1095,-0.0368,0.2178,-0.0218,-0.0306
1/1/2019 0:00,22420,"Flint, MI",121,*,149475,-0.0032,-0.036,1334.5,-0.0803,0.1387,79.5,0.1691,-0.0809,520,0.2264,0.4444,16,0,-0.1111,312,-0.0602,0.3333,312.5,0.0113,,198230,-0.0109,-0.0524,1647,-0.0642,0.4053,0.2342,0.0212,0.2342
1/1/2019 0:00,39340,"Provo-Orem, UT",122,*,377450,0.0067,0.0427,2149.5,-0.0711,0.423,56.5,0.0463,0.1414,836,0.2081,0.259,172,0.8696,-0.6387,504,0.4,0.8394,1283.5,-0.0514,0.0142,468921,-0.0258,-0.0619,3433,-0.0638,0.2367,0.5971,0.0124,-0.2407
1/1/2019 0:00,33660,"Mobile, AL",123,,165050,-0.0237,0.0307,1647,-0.0518,-0.1183,93,0,-0.0882,476,0.3371,0.0721,18,0.125,-0.3077,354,0.3409,0.0473,0,,,240499,0.0041,0.0924,1647,-0.0518,-0.1183,0,0,0
1/1/2019 0:00,31700,"Manchester-Nashua, NH",124,,329950,0.0151,0.0441,1150,-0.1494,-0.1285,80.25,0.0993,-0.0776,304,0.2258,-0.0559,24,1,-0.5385,154,-0.163,0.1,0,,-1,378300,0.0072,0.0602,1150,-0.1494,-0.1291,0,0,-0.0008
1/1/2019 0:00,19340,"Davenport-Moline-Rock Island, IA-IL",125,*,149175,0.0008,0.0291,1220,-0.0882,-0.2688,73.25,0.0933,-0.0548,328,0.1714,-0.2,6,,2,208,0.1304,0.2093,378,-0.0233,53,206774,0.0166,0.025,1598,-0.0736,-0.0463,0.3098,0.0206,0.3056
1/1/2019 0:00,41540,"Salisbury, MD-DE",126,,310000,-0.0016,0.0351,3977.5,-0.0496,-0.0983,129,0.0661,-0.0301,814,0.5417,0.0124,52,0.4444,-0.3158,494,0.5833,0.1382,0,,-1,408701,0.0061,0.0347,3977.5,-0.0496,-0.1662,0,0,-0.0815
1/1/2019 0:00,28660,"Killeen-Temple, TX",127,,209773.75,0.0231,0.1268,1484,-0.045,-0.0417,76,0.0556,0.0519,506,0.0202,-0.1185,22,-0.3125,-0.4762,246,0.2813,0.0603,698.5,0.0167,0.0249,237290,0.0224,0.0891,2182.5,-0.0261,-0.0213,0.4707,0.0286,0.0306
1/1/2019 0:00,39740,"Reading, PA",128,,208300,0.0418,0.1922,1139,-0.0873,-0.1225,92,0.1358,-0.0891,316,-0.0366,-0.0814,24,0.5,-0.0769,208,0.1556,-0.1746,1,,,255902,0.0262,0.1184,1140,-0.0865,-0.1217,0.0009,0.0009,0.0009
1/1/2019 0:00,13140,"Beaumont-Port Arthur, TX",129,,180000,0.0003,0.0438,1598,-0.016,0.2042,63.25,-0.0699,-0.0344,584,0.2696,0.5288,26,5.5,1.6,310,0.4904,0.6489,107.5,0.1198,0.1316,238089,0.0097,0.0124,1705.5,-0.0084,0.1994,0.0673,0.0082,-0.0043
1/1/2019 0:00,37900,"Peoria, IL",130,,128000,-0.015,-0.0515,1921.5,-0.078,-0.1112,93.5,0.0506,-0.0878,532,0.3711,0.2315,6,,,388,-0.0673,-0.1491,384.5,-0.0483,0.2245,162587,-0.021,-0.0684,2306,-0.0732,-0.0687,0.2001,0.0062,0.0549
1/1/2019 0:00,46700,"Vallejo-Fairfield, CA",131,,449725,0.0015,-0.0117,846,-0.1038,0.4499,60.5,0.0431,0.375,394,0.3873,0.0103,22,0.8333,-0.2143,196,-0.1552,1.0417,40,-0.2982,-0.0123,755541,0.4743,0.4146,886,-0.1149,0.4199,0.0473,-0.0131,-0.0221
1/1/2019 0:00,21660,"Eugene, OR",132,,350000,-0.0001,0.0505,678.5,-0.1654,-0.0174,72.5,0.1694,-0.0397,264,0.1,-0.2281,14,0.75,-0.125,176,0.1579,0.1282,7,0.1667,-0.6585,451397,0.0008,0.1122,685.5,-0.163,-0.0359,0.0103,0.0029,-0.0194
1/1/2019 0:00,25060,"Gulfport-Biloxi-Pascagoula, MS",133,,192125,0.0115,0.0677,1984,-0.011,0.0128,105.5,0.055,0.0243,544,0.5281,0.1674,24,1,-0.2941,368,0.4375,0,339,-0.0059,0.0242,254606,-0.0052,0.0269,2323,-0.0102,0.0144,0.1709,0.0009,0.0019
1/1/2019 0:00,22180,"Fayetteville, NC",134,,164700,0.0297,0.0429,1758,-0.0772,-0.2218,93,-0.0412,-0.1349,440,0.028,-0.1304,40,0.4286,0.3333,264,0.5349,-0.2326,691,0.0454,0.0805,191192,0.0166,0.0575,2449,-0.0456,-0.1551,0.3931,0.0461,0.11
1/1/2019 0:00,45220,"Tallahassee, FL",135,,219125,0.0189,0.0245,1603.5,-0.0392,0.0025,81,0,0.0062,456,0.2667,-0.0044,20,0,-0.4118,234,0.0263,0.17,144.5,0.0248,0.3828,278055,0.0157,-0.0049,1748,-0.0343,0.0258,0.0901,0.0056,0.0248
1/1/2019 0:00,42200,"Santa Maria-Santa Barbara, CA",136,,899425,-0.0171,0.0134,1444.5,-0.0632,0.292,90,0.0588,0.0169,388,0.3288,-0.0348,12,0,-0.25,272,0.283,0.5814,164,-0.1841,0.5545,2501059,-0.0141,-0.1328,1608.5,-0.0772,0.3147,0.1135,-0.0168,0.0192
1/1/2019 0:00,34940,"Naples-Immokalee-Marco Island, FL",137,,467858,0.0172,-0.0244,8567.5,0.0623,0.1661,98.5,-0.0248,0.0765,2256,0.6068,0.0642,126,1.1,0.1053,1992,0.649,0.3478,1153.5,-0.0607,-0.1072,911376,0.011,-0.0343,9721,0.0461,0.1252,0.1346,-0.0176,-0.0412
1/1/2019 0:00,26580,"Huntington-Ashland, WV-KY-OH",138,,145550,-0.0235,0.025,1735.5,-0.0573,-0.0277,115.5,0.1106,-0.0335,356,0.4355,0.2361,2,-0.5,-0.6667,230,0.2778,0.2366,232,0.0404,0.0404,194013,-0.0079,-0.0121,1967.5,-0.0468,-0.0202,0.1337,0.0125,0.0087
1/1/2019 0:00,41420,"Salem, OR",139,,350648.75,0.002,0.0096,1742,-0.108,0.3202,72,0.1613,0.1077,628,0.1894,0.3652,40,4,1.5,340,0.1486,0.9767,6,0.5,0,415293,-0.0042,-0.0629,1748,-0.1068,0.3187,0.0034,0.0014,-0.0011
1/1/2019 0:00,11260,"Anchorage, AK",140,,303800,0.0128,0.0519,1470,-0.1187,-0.0284,102.5,0.025,0.1022,404,0.7414,-0.1022,28,0.4,1,308,0.2833,-0.1979,0,,,333600,-0.0046,0.0016,1470,-0.1187,-0.0284,0,0,0
1/1/2019 0:00,42340,"Savannah, GA",141,,260000,0.0002,0.0198,3264.5,-0.0293,0.0468,94,0.0805,-0.0309,796,0.3446,0.1117,78,0.625,-0.22,556,0.433,0.2466,534.5,-0.0211,0.0765,366439,0.0233,0.0125,3799,-0.0281,0.0509,0.1637,0.0014,0.0045
1/1/2019 0:00,11460,"Ann Arbor, MI",142,,370225,0.0132,0.0774,912,-0.0988,0.2233,85.25,0.184,0.0656,280,0.3208,0.0606,26,2.25,1.6,102,-0.25,0.7,67,-0.1728,-0.3232,425119,0.0022,-0.0321,979,-0.1043,0.1593,0.0735,-0.0066,-0.0593
1/1/2019 0:00,25860,"Hickory-Lenoir-Morganton, NC",143,,217450,-0.0114,-0.0442,1163,-0.1878,-0.0896,107.5,0.0437,-0.1079,290,0.6477,0.0902,16,3,0.1429,214,1.5476,0,100.5,-0.429,-0.482,296714,-0.0143,-0.0442,1263.5,-0.2142,-0.1414,0.0864,-0.0365,-0.0654
1/1/2019 0:00,36100,"Ocala, FL",144,,199950,0,0.0526,2537.5,-0.0049,0.0483,74,0.0647,-0.0263,790,0.3167,0.0852,70,1.1875,-0.0541,624,0.322,0.2093,228,0.0133,0.0556,264971,-0.0036,0.0024,2765.5,-0.0034,0.0489,0.0899,0.0016,0.0006
1/1/2019 0:00,33860,"Montgomery, AL",145,,185175,0.0012,0.1169,2042,-0.0331,-0.0644,109,0.09,-0.0136,448,0.2174,0.1034,16,3,0.6,268,0.2885,-0.0074,2,1,1,228531,-0.0108,0.0768,2044,-0.0327,-0.0639,0.001,0.0005,0.0005
1/1/2019 0:00,47300,"Visalia-Porterville, CA",146,,264950,0,0.0952,1184.5,-0.0401,0.1899,73,0.0429,0.058,450,0.3554,0.0274,30,0.875,0.875,280,0.1864,0.2174,397.5,-0.1107,-0.1067,307485,-0.0169,-0.0472,1582,-0.0589,0.0982,0.3356,-0.0267,-0.1114
1/1/2019 0:00,22660,"Fort Collins, CO",147,,425050,0,0,1627,-0.0865,0.2233,70.5,0.0217,-0.1754,572,0.7439,0.3,56,1.3333,-0.0968,258,0.1121,0.6974,97.5,-0.25,-0.3586,532675,-0.0015,-0.0051,1724.5,-0.0976,0.1636,0.0599,-0.0131,-0.0544
1/1/2019 0:00,45940,"Trenton, NJ",148,,289750,-0.001,0.1728,1418.5,-0.0711,0.071,86.5,0.0679,-0.0942,436,0.5139,0.2316,10,0.25,-0.1667,258,-0.0227,0.1121,1,0,0,432375,0.0112,0.0879,1419.5,-0.071,0.0709,0.0007,0.0001,-0.0001
1/1/2019 0:00,28020,"Kalamazoo-Portage, MI",149,,229750,-0.0263,0.1058,986,-0.0707,0.0974,80,0.0667,-0.0857,352,0.6296,0.4915,8,0,1,162,0.1912,-0.069,1,0,,324504,-0.0086,-0.0077,987,-0.0706,0.0985,0.001,0.0001,0.001
1/1/2019 0:00,41500,"Salinas, CA",150,,849550,-0.0341,-0.0545,672,-0.1004,0.1371,93,0.0333,0.0391,240,0.7143,0.2371,12,0.5,2,116,-0.0938,0.1154,256.5,-0.0673,-0.1421,1966898,0.0217,-0.0016,928.5,-0.0915,0.0433,0.3817,0.0136,-0.1242
1/1/2019 0:00,40220,"Roanoke, VA",151,*,239150,0.087,0.0441,1225.5,-0.3049,-0.0926,102,0.1591,0.0543,300,0.0563,-0.1429,30,6.5,0.3636,206,0.6613,-0.259,428.5,41.85,22.8056,329130,0.0778,0.063,1654,-0.0671,0.2086,0.3497,0.344,0.3363
1/1/2019 0:00,14500,"Boulder, CO",152,,575395.75,-0.0379,-0.0794,1342,-0.1441,0.4186,71.5,0.0672,0.0958,554,1.0672,0.1124,22,0.8333,-0.766,258,0.4333,0.8429,133.5,-0.2147,-0.104,901052,-0.0119,-0.0964,1475.5,-0.151,0.3475,0.0995,-0.0089,-0.058
